Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset
16550,16550,9780671034412,759705,All the Queen's Men (CIA Spies #2),[Linda Howard],"<i>Alternate-cover edition can be found <a href=""https://www.goodreads.com/book/show/34412593.All_the_Queen_s_Men"" rel=""nofollow""><u>here</u></a></i> <br /><br /><br />In six <i>New York Times</i> bestsellers, including her smashing hardcover debut <i>Now You See Her,</i> Linda Howard has seamlessly melded thrilling sensuality and heart-pounding dramatic tension. Now she brings back the elusive hero who first appeared in her acclaimed page-turner <i>Kill and Tell</i> -- in a new blockbuster that is part suspense, part passion, and pure Linda Howard. <br /> No one can get close to John Medina, the CIA's legendary Black Ops specialist who works in the shadows of the government's deadliest missions. He is a virtual invisible man, with no friends, many enemies, and a cloud of suspicion surrounding the death of his wife. And no one knows the dangers better than Niema Burdock. A sharp, steely nerved communications expert, Niema and her husband, Dallas, worked side by side with Medina on an explosive mission that went tragically wrong. <br /><i>She could hear it all play out, horribly, on the radio: Dallas set off the detonators at John Medina's command -- and found himself trapped in the crossfire. In a shattering blast, Niema's hope and her love were destroyed...</i> <br /> Now Niema has withdrawn to a quiet Intelligence position, and a safe -- if predictable -- existence that has helped her heal her scars from five years ago. And she never planned to see Medina again. <br /> But now John Medina needs her... <br /> A French arms dealer is supplying international terrorist units, and John Medina must infiltrate his compound and crack the deadly ring. But only Niema can plant the undetectable bugs needed to nail the wary and well-connected dealer -- a feat that begins by going undercover and winning his trust. Working her way into his glamorous world of embassy galas and exclusive parties, Niema steps carefully across a minefield of intimate secrets, luring the Frenchman while inviting disaster with every subtle and seductive play. But when their careful strategy begins to crack, Niema and John take flight in a strange land -- and find their partnership sparking with an erotically charged, unquenchable electricity. In a world of deception, one thing is clear: John Medina has once again set Niema on a freefall into danger and desire -- and one can't exist without the other.",4.1,16.0,,
16551,16551,9780671568825,1438766,Now You See Her,[Linda Howard],"A talented landscape painter and portrait artist in her early thirties, Paris Sweeney has achieved enviable success: her work sells at an exclusive New York City gallery owned by her friend, Candra Worth, and her popularity is at an all-time high. Sweeney, as she is affectionately called by those close to her, loves her work and is content with her life. <br /> Then she begins to notice odd changes: traffic lights turn green when she approaches. Her plants are in full bloom out of season. Perhaps they're jist coincidences, but she can't ignore her dreams -- lush, vivid, and drenched in vibrant hues -- which are influencing her artwork. And she can't deny her growing restlessness....Suddenly, impulsively, Sweeney finds herself unable to resist a night of intense passion with millionaire Richard Worth, Candra's estranged husband. But the true dangers of her all-consuming urges are about to be revealed where Sweeney least expects it: in her paintings. <br /> After a creative frenzy she can barely recall, Sweeney discovers she has rendered a disturbing image -- a graphic murder scene. Against her better instincts, she returns to the canvas time and again, filling out each chilling detail piece by piece -- a shoe, the body of a victim, and soon, the victim's face. But when a shattering, real-life murder mirrors her creation, Sweeney is thrust into suspicious light. Now, with every stroke of her brush, she risks incriminating herself with her inexplicable knowledge of a deadly crime. And every desire -- including her hungry attraction to Richard -- is loaded with uncertainty and terrifying discovery as Sweeney races to unmask a killer.",4.07,16.0,,
16567,16567,9780747240754,620622,"Outcast (Emma Grady, #1)",[Josephine Cox],"On a fateful night in 1860, Thadius Grady realises, too late, that he has made a grave mistake. In blind faith he has put himself and his daughter Emma at the mercy of his sister and her conniving husband, Caleb Crowther - for he has entrusted to them his entire fortune and the daughter he adores. With his dying breath he pleads to see his daughter one last time - but Caleb's heart is made of stone.<br /><br />A feared Lancashire Justice, Caleb Crowther is a womaniser and a gambler, and now the inheritance due to Emma is as much in his hands as is the beautiful Emma Grady herself. But Caleb lives in fear of the past, for how did Emma's mother mysteriously die? And what made Thadius and Caleb hate the river people so intensely? History seems likely to repeat itself when Emma falls helplessly in love with Marlow Tanner, a young bargee. For Marlow and Emma, it is an impossible love - a love made in Heaven, but which could carry them both to Hell...",4.27,16.0,,
16572,16572,9780785813507,937321,Complete Tales and Poems,[Edgar Allan Poe],"This collection of 73 short stories and 48 poems includes such masterpieces as The Fall of the House of Usher, The Purloined Letter, The Tell-Tale Heart, The Raven, and The Murders in the Rue Morgue.",4.38,16.0,,
16592,16592,9780843950809,2742112,Reckless Embrace (Reckless #4),[Madeline Baker],"JOEY AND BLACKIE<br /><br />Some folks said they were just two kids who should never have met --- a girl from the wrong side of town and a half-breed who was determined to make his mark on the world. Their families had fought on opposite sides at the Little Big Horn; there could be no future for them in a little Western town where time passed slowly and memories were long.<br /><br />But when Black Owl looked at Joey he saw not a pretty tomboy in faded denim, but the most beautiful girl in the world. And when she pressed her lips to his, she wasn't making the biggest mistake of her life, as her gran claimed; she was finding her way home. In each other's arms, they found a safe haven from a world where hatred and ugliness could only be conquered by the deep, abiding power of courageous love.",4.24,16.0,,
16594,16594,9780843952087,1777938,"Wind of the Wolf (Wind, #2)",[Cindy Holby],"She'd dreamed of him as a girl, seen their lives unfold in a vision that foretold both enduring love and unendurable loss. Now Chase was her husband, and he nightly took her to heights beyond her imagining.<br /><br />But the winds of change were blowing, bringing unexpected tragedy and inconsolable tears. The country was on the brink of civil war, and Jenny dreamed of wolves outside the cabin door.<br /><br />Like one of those wolves intent on prey, Chase pursued vengeance with a single-mindedness that seemed to leave no place for her in his life. Gone was the tender lover who'd conquered her fears, replaced by a savage hunter who more closely resembled his Apache forebears than the lonely boy who'd given her his heart so long ago. This was the dark and faceless stranger who'd once haunted her fantasies, and she swore she'd win him back, not lose him to...Wind of the Wolf.",4.08,16.0,,
16608,16608,9781551666686,1686246,Embrace The Twilight (Wings in the Night #8),[Maggie Shayne],"A creature of the night, Sarafina lives only for pleasure, but love is an emotion she has deemed forbidden. Experience has taught her that love leads only to betrayal and pain, and she wants no more of pain. She cares for no one, tolerating only the presence of those she can control utterly. With her powers, she is convinced she can break anyone. Willem Stone cannot be broken. He is a challenge Sarafina cannot resist--a man as boldly alive as she is, a man with a will of iron, yet a mere mortal. And the only thing stronger than the clash of their wills is the power of their desire. But when vampire hunters take Amber Lily, the only child ever born to a vampire, Sarafina and Willem must put their struggle aside and combine their strengths in a rescue attempt that could cost them their very lives. And in the process, they find the most powerful force of all: love.",4.12,16.0,,
16632,16632,9780060256715,30122,"The Missing Piece (The Missing Piece, #1)",[Shel Silverstein],"<strong>From Shel Silverstein, the celebrated author of <em>The Giving Tree</em> and <em>Where the Sidewalk Ends</em>, comes <em>The Missing Piece</em>, a charming fable that gently probes the nature of quest and fulfillment.</strong><br /><br /><em>It was missing a piece. And it was not happy. </em>What it finds on its search for the missing piece is simply and touchingly told. This inventive and heartwarming book can be read on many levels, and Silverstein’s iconic drawings and humor are sure to delight fans of all ages.<br /><br /><em>So it set off in search<br />of its missing piece.<br />And as it rolled<br />it sang this song— <br />Oh I'm lookin' for my missin' piece<br />I'm lookin' for my missin' piece<br />Hi-dee-ho, here I go,<br />Lookin' for my missin' piece.</em><br /><br />And don't miss <em>Runny Babbit Returns</em>, the new book from Shel Silverstein!",4.28,16.0,,
16639,16639,9780061052521,513539,"Interesting Times (Discworld, #17)",[Terry Pratchett],"When a carrier albatross arrives with an urgent request for a ""Great Wizard, "" Rincewind finds himself summoned to the endangered Empire of Hong, Sung, Fang, Tang and McSweeney, where a new Emperor is about to be chosen.Accompanying Rincewind is Cohen the Barbarian, as well as an ant farm-powered computer named Hex, a fractal weather-making butterfly with mandelbrot wings, and a ferocious, if slow-moving army of six old men, the Silver horde. Their mission is to either defend or destroy the Forbidden City of Hunghung. The problem is, the instructions are not entirely clear...",4.16,16.0,,
16640,16640,9780061056918,64219,"Maskerade (Discworld, #18)",[Terry Pratchett],"<i>Librarian's Note: For alternate cover edition for same ISBN published later, click <a href=""https://www.goodreads.com/book/show/25690965-maskerade"" rel=""nofollow"">here</a>.</i><br /><br />The Ghost in the bone-white mask who haunts theAnkh-Morpork Opera House was always considered a benign presence -- some would even say lucky -- until he started killing people. The sudden rash of bizarre backstage deaths now threatens to mar the operatic debut of country girl Perdita X. (nee Agnes) Nitt, she of the ample body and ampler voice.<br /><br />Perdita's expected to hide in the chorus and sing arias out loud while a more petitely presentable soprano mouths the notes. But at least it's an escape from scheming Nanny Ogg and old Granny Weatherwax back home, who want her to join their witchy ranks.<br /><br />Once Granny sets her mind on something, however, it's difficult -- and often hazardous -- to dissuade her. And no opera-prowling phantom fiend is going to keep a pair of determined hags down on the farm after they've seen Ankh-Morpork.",4.08,16.0,,
16642,16642,9780061092169,233662,"Lords and Ladies (Discworld, #14)",[Terry Pratchett],"A Discworld Novel. It's a hot Midsummer Night. The crop circles are turning up everywhere-even on the mustard-and-cress of Pewseyy Ogg, aged four. And Magrat Garlick, witch, is going to be married in the morning...Everything ought to be going like a dream. But the Lancre All-Comers Morris Team have got drunk on a fairy mound and the elves have come back, bringing all those things traditionally associated with the magical, glittering realm of Faerie: cruelty, kidnapping, malice and evil, evil murder.* Granny Weatherwax and her tiny argumentative coven have really got their work cut out this time...With full supporting cast of dwarfs, wizards, trolls, Morris Dancers and one orang-utan. And lots. of hey-nonny-nonny and blood all over the place.<br /><br />*But with tons of style.",4.17,16.0,,
16643,16643,9780061092190,400354,"Men at Arms (Discworld, #15; City Watch #2)",[Terry Pratchett],"<i>'What's so hard about pulling a sword out of a stone? The real work's already been done. You ought to make yourself useful and find the man who put the sword in the stone in the first place.'</i><br /><br />The City Watch needs MEN! But what it's got includes Corporal Carrot (technically a dwarf), Lance-constable Cuddy (really a dwarf), Lance-constable Detritus (a troll), Lance-constable Angua (a woman... most of the time) and Corporal Nobbs (disqualified from the human race for shoving).<br /><br />And they need all the help they can get, because someone in Ankh-Morpork has been getting dangerous ideas - about crowns and legendary swords, and destiny. And the problem with destiny is, of course, that she is not always careful where she points her finger. One minute you might be minding your own business on a normal if not spectacular career path, the next you might be in the frame for the big job, like saving the world...",4.38,16.0,,
16651,16651,9780451169532,228202,The Stand,[Stephen King],Imagine America devastated by a vast killer plague that moves from coast to coast. Imagine the countryside destroyed and great cities decimated as the entire population desperately and futilely seeks safety. Imagine then an even greater evil rising to threaten the survivors---and a last embattled group of men and women coming together to make a last stand against it.,4.34,16.0,,
16658,16658,9780753100196,1011984,"Reaper Man (Discworld, #11)","[Terry Pratchett, Nigel Planer]","<i>'Death has to happen. That's what bein' alive is all about. You're alive, and then you're dead. It can't just stop happening.'</i><br /><br />But it can. And it has. So what happens after death is now less of a philosophical question than a question of actual reality. On the Disc, as here, they need Death. If Death doesn't come for you, then what are you supposed to do in the meantime? You can't have the undead wandering about like lost souls. There's no telling what might happen, particularly when they discover that life really is only for the living...",4.28,16.0,,
16668,16668,9781563895685,22418,"Transmetropolitan, Vol. 3: Year of the Bastard","[Warren Ellis, Darick Robertson, Rodney Ramos]","Investigative reporter Spider Jerusalem attacks the injustices of the 23rd Century surroundings while working for the newspaper The Word in this critically-acclaimed graphic novel series written by comics superstar Warren Ellis, the co-creator of PLANETARY and THE AUTHORITY.<br /><br />In this third volume, Spider Jerusalem begins to crumble under the pressure of sudden and unwanted fame. Having had enough of the warped 23rd century Babylon that he lives in, Spider escapes into a world of bitterness and pills. As he stumbles through this haze of depression and drugs, he must find a way to cover the biggest story of the year, the presidential election. Armed with only his demented mind and dark sense of humor, Spider embarks on an adventure of political cynicism, horrific sex, and unwelcome celebrity which culminates in a shocking and ruinous ending.",4.41,16.0,,
16679,16679,9780310217923,1410900,The Paradise War,[Stephen R. Lawhead],"In an ancient cairn in the wilds of Scotland, Simon Rawnson vanishes. Where has he gone? Signs--a mysterious Green Man, a Celtic circle--point his friend to an impossible answer--and an incredible destiny on the other side of a door between worlds.",4.04,19.0,,
16698,16698,9780786705245,988050,The Cornerstone,"[Zoé Oldenbourg, Edward Hyams]","The author of The World Is Not Enough paints a vivid tale of chivalry, passion, and ruthlessness in 13th-century France, in the dramatic story of the struggle of the Medieval man for his soul, and of ultimate self-sacrifice for spiritual goals.",4.16,19.0,,
16700,16700,9780880387767,1120835,"Brothers Majere (Dragonlance: Preludes, #3)",[Kevin Stein],"Cats Are Disappearing...<br /><br />What happened to them? and why has their disappearance sent the city of Mereklar into a panic?<br /><br />A beautiful noblewoman persuades Raistlin, Caramon, and their kender companion, Earwig Lockpicker, to search for the cats. But what starts out as an intriguing mystery turns sinister when the town's leading citizens are murdered...by what appears to be a gigantic feline!<br /><br />A ball of string, an ancient legend, and three magically glowing lines lead the twins to the truth--and a confrontation with a deadly foe. On the fabled Night of the Eye, Raistlin will supposedly acquire great magical power.<br /><br />He'll need it.",4.09,16.5,,
16708,16708,9788401474668,9130005,Apocalipsis,"[Stephen King, Lorenzo Cortina Toral, Rosalía Vázquez, Gloria Pons]","Esta narración cuenta cómo un virus gripal, creado artificialmente como posible arma bacteriológica, se extiende por Estados Unidos y provoca la muerte de millones de personas. Los supervivientes tienen sueños comunes, en los que aparecen una anciana y un hombre joven. La mujer anciana los incita a viajar a Nebraska para combatir a Randall Flagg, un abominable personaje que lidera las fuerzas del mal y busca su aniquilación definitiva mediante un temible arsenal nuclear.",4.34,17.0,,
16718,16718,9780333685235,3200254,Mastering Modern World History,[Norman Lowe],"This book covers the major topics of modern world history in a clear and concise style. After a general introduction, themes are developed in more detail, with headings, key words, and phrases underlined. With its easy to follow cross-referencing and helpful problem-solving approach, this text is the ideal introduction to higher level study of modern world history.",4.24,18.0,,
16733,16733,9780671041625,1156047,"The Power of Three (Charmed, #1)","[Eliza Willard, Constance M. Burge]","<p>
    <i>In this night and at this hour,<br /></i>
  </p>
  <p>I call upon the Ancient Power.<br /></p>
  <p>Bring yourpowers to we sisters three.<br /></p>
  <p>We want the power. Give us the power!</p>
<p>Prue, Piper, and Phoebe Halliwell didn't think reading a magical incantation would really work. But it did. Now Prue can move things with her mind, Piper can freeze time, and Phoebe can see the future. They are the Charmed Ones--the most powerful of witches.</p><p>But being enchanted has a price. There's a warlock who wants to steal their powers. And he'll do it any way he can--even if it means killing them!<br /><a target=""_blank"" rel=""noopener nofollow"" href=""https://openlibrary.org/books/OL3550349M/Charmed_1_The_Power_of_Three"">https://openlibrary.org/books/OL35503...</a></p>",4.07,16.5,,
16760,16760,9780439014045,6468580,The Ghost Hunter At Chillwood Castle,[Ivan Jones],"The Ghost Hunter's back, and this time she's got help. Her revolting sidekick, DeSniff, is doing all he can to find William so that Mrs. Croker can spray him with her foul Ghost-Immobilizing Vapour. And with a spooky gathering taking place at Chillwood Castle, Mrs Croker and DeSniff look like having a field day. Unless Roddy and Tessa can do something fast, William won't be the only ghost who ends up in a bottle!",4.33,16.0,,
16793,16793,9780020404804,5109444,O Ye Jigs and Juleps!,"[Virginia Cary Hudson, Karla Kuskin]","""In China there are two classes of people, the upper crust and the under crust, just like there is in Leesville. China has three religions stated by Mr. Confuscius, Mr. Tao and Mr. Buddha. Leesville has seven religions, Catholics, Episcopalians, Methodists...",4.17,12.0,,
16798,16798,9780140508918,1042558,The Snail's Spell,"[Joanne Ryder, Lynne Cherry]","From this Award-Winning author comes ""A captivating story about a boy who shrinks to the size of a snail and experiences the world from that perspective.""--<i>Publishers Weekly</i>",4.02,12.0,,
16803,16803,9780307001061,3444369,Walt Disney Presents The Little Mermaid (A Little Golden Book),"[Michael Teitelbaum, Sue DiCicco]","Children have loved LITTLE GOLDEN BOOKS for over 50 years. They have written their names inside each front cover and pored over the colorful pictures. Parents have shared Golden moments with their children, thanks to the happy hours spent with the books.",4.37,12.0,,
16810,16810,9780307215505,183119,The Mystery of the Velvet Gown (Trixie Belden # 29),[Kathryn Kenny],Preparations for the freshman class play become dramatic when Trixie and her friends get involved in a series of mysterious events surrounding the new drama teacher and the disappearance of her father.,4.01,12.0,,
16815,16815,9780394848372,728468,The Berenstain Bears and the Sitter,"[Stan Berenstain, Jan Berenstain]","Left with a babysitter for the first time, Brother and Sister Bear are certain they won't like her. But with her bag of tricks and comforting way of tucking them in, Mrs. Grizzle wins them over.",4.12,12.0,,
16824,16824,9780517555644,2669027,Imogene's Antlers,[David Small],"The family doctor, the school principal, and even Imogene's know-it-all brother, Norman, fail to resolve her dilemma. Imogene, the cook, and the kitchen maid, however, make the best of things, finding unusual uses for Imogene's new horns. Meanwhile, the problem appears to be solved when Imogene awakes the next morning antler-free. But the family (and the reader) are in for a surprise when Imogene comes down to breakfast.",4.18,12.0,,
16825,16825,9780531300633,434393,Orchard's Little Blue Book Of Nursery Rhymes,[Nila Aye],Presents an illustrated collection of classic nursery rhymes.,5.0,12.0,,
16831,16831,9780670782222,1343013,Madeline,[Ludwig Bemelmans],"Madeline is one of the best-loved characters in children's literature. Set in picturesque Paris, this tale of a brave little girl's trip to the hospital was a Caldecott Honor Book in 1940 and has as much appeal today as it did then. The combination of a spirited heroine, timelessly appealing art, cheerful humor, and rhythmic text makes Madeline a perennial favorite with children of all ages.",4.24,12.0,,
16833,16833,9780679813842,2527296,Grover's 10 Terrific Ways to Help Our Wonderful World,"[Anna Ross, Tom Leigh]","Illus. in full color. A jam-packed amalgam of puzzles, experiments, optical<br />illusions, secret codes, and more are clearly explained in this brain-boggling<br />activity book. Every puzzle, trick, and project can be executed with safe, <br />inexpensive materials found around the home and the lively step-by-step<br />instructions make each activity easy to follow.",4.19,12.0,,
16840,16840,9780721450292,7137941,Chicken Licken,"[Donna R. Parnell, Julie Durrell]","Designed for children learning to read, this book retells ""Chicken Licken"" in natural language with repeated phrases to help children develop the confidence to read alone. Level Two is suitable for children who are familiar with some simple words and can read short sentences with help.",4.0,12.0,,
16848,16848,9780836242379,3455991,Story of the Three Little Pigs: A Story Clothes Book,[Lilly Barnes],"What better way to capture the imagination of young readers than to have them dress the part of their books' characters! That simple yet inventive notion is the guiding light for the retelling of these two all-time favorite children's stories in a new and creative format.Goldilocks and the Three Bears and The Three Little Pigs captivate their readers with an interactive combination of costumes and well-loved stories. The 32-page hardback books, delightfully decorated with four-color illustrations by the talented Lindsay Grater, come packaged with two costumes each. Readers can instantly transform themselves into the characters with easy-to-maneuver mini-costumes.",5.0,12.0,,
16849,16849,9780843114607,1330465,Fanny,"[Stephen Cosgrove, Robin James]","Sharing life lessons and memorable morals, the Serendipity(tm) books are a seasoned favorite with children and parents alike. So journey to the magical, mystical land of Serendipity(tm) with these four cherished editions featuring newly revised text from the author. <br /><br /> Fanny, a kitten with only three legs, and her friend Ruby, a puppy, help the other farm animals learn that being handicapped is only a state of mind.",4.22,12.0,,
16851,16851,9780893757076,1037257,Little Women,"[Louisa May Alcott, Anna Marie Magagna]",Chronicles the joys and troubles of the four March sisters as they grow into young ladies and marry in nineteenth-century New England.,4.08,12.0,,
16852,16852,9780920668368,891694,Love You Forever,"[Robert Munsch, Sheila McGraw]","A young woman holds her newborn son<br />And looks at him lovingly. Softly she sings to him: ""I'll love you forever I'll like you for always As long as I'm living My baby you'll be.""<br /><br />So begins the story that has touched the hearts of millions worldwide. Since publication in l986, ""Love You Forever"" has sold more than 15 million copies in paperback and the regular hardcover edition (as well as hundreds of thousands of copies in Spanish and French).<br /><br />Firefly Books is proud to offer this sentimental favorite in a variety of editions and sizes:<br /><br />We offer a trade paper and laminated hardcover edition in a 8"" x 8"" size.<br /><br />In gift editions we carry: a slipcased edition (8 1/2"" x 8 1/4""), with a laminated box and a cloth binding on the book and a 10"" x 10"" laminated hardcover with jacket.<br /><br />And a Big Book Edition, 16"" x 16"" with a trade paper binding.",4.36,12.0,,
16868,16868,9780929712178,2190597,The Killing of Tupac Shakur,[Cathy Scott],"Poet, movie star, revolutionary -- Tupac Amaru Shakur was the most popular rapper in the world.No one symbolized the violence at the heart of gangsta rap more than Tupac, and he ultimately fell victim to that violence, gunned down in a drive-by shooting in Las Vegas at age 25.<br /><br />Who did it and why? This raw no-holds-barred account discloses new information, including exclusive photo evidence, about the unsolved murder of Tupac: the failed investigation, the rap wars, the killing of Biggie Smalls, the Bloods-Crips connection, and the many possible motives leading to the murder that rocked the music world.",4.01,16.0,,
16881,16881,9780812543261,831573,Relic (Pendergast #1),"[Douglas Preston, Lincoln Child]","Just days before a massive exhibition opens at the popular New York Museum of Natural History, visitors are being savagely murdered in the museum's dark hallways and secret rooms. Autopsies indicate that the killer cannot be human...<br /><br />But the museum's directors plan to go ahead with a big bash to celebrate the new exhibition, in spite of the murders.<br /><br />Museum researcher Margo Green must find out who-or what-is doing the killing. But can she do it in time to stop the massacre?<br />",4.02,16.0,,
16885,16885,9780345336279,414853,"Foundation (Foundation, #1)",[Isaac Asimov],"For twelve thousand years the Galactic Empire has ruled supreme. Now it is dying. But only Hari Seldon, creator of the revolutionary science of psychohistory, can see into the future -- to a dark age of ignorance, barbarism, and warfare that will last thirty thousand years. To preserve knowledge and save mankind, Seldon gathers the best minds in the Empire -- both scientists and scholars -- and brings them to a bleak planet at the edge of the Galaxy to serve as a beacon of hope for a future generations. He calls his sanctuary the Foundation.<br /><br />But soon the fledgling Foundation finds itself at the mercy of corrupt warlords rising in the wake of the receding Empire. Mankind's last best hope is faced with an agonizing choice: submit to the barbarians and be overrun -- or fight them and be destroyed.",4.17,17.5,,
16894,16894,9780006716655,386343,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","[C.S. Lewis, Pauline Baynes]","<b>The <i>Dawn Treader</i> will take you places you never dreamed existed.</b> <br /><br />NARNIA... the world of wicked dragons and magic spells, where the very best is brought out of even the worst people, where anything can happen (and most often does)... and where the adventure begins.<br /><br />The <i>Dawn Treader</i> is the first ship Narnia has seen in centuries. King Caspian has built it for his voyage to find the seven lords, good men whom his evil uncle Miraz banished when he usurped the throne. The journey takes Edmund, Lucy, and their cousin Eustace to the Eastern Islands, beyond the Silver Sea, toward Aslan's country at the End of the World.",4.09,17.0,,
16896,16896,9780006716679,177112,"The Magician's Nephew (Chronicles of Narnia, #6)","[C.S. Lewis, Pauline Baynes]","<i>The secret passage to the house next door leads to a fascinating adventure</i><br /><br />NARNIA...where the woods are thick and cold, where Talking Beasts are called to life...a new world where the adventure begins.<br /><br />Digory and Polly meet and become friends one cold, wet summer in London. Their lives burst into adventure when Digory's Uncle Andrew, who thinks he is a magician, sends them hurtling to...somewhere else. They find their way to Narnia, newborn from the Lion's song, and encounter the evil sorceress Jadis before they finally return home.",4.04,17.0,,
16897,16897,9780007129706,497347,"The Fellowship of the Ring (The Lord of the Rings, #1)",[J.R.R. Tolkien],"THE BOOK OF THE CENTURY<br /><br /><i>The Fellowship of the Ring</i> is the first volume in J.R.R. Tolkien's epic adventure <i>The Lord of the Rings</i>.<br /><br />In a sleepy village in the Shire, a young hobbit is entrusted with an immense task. He must make a perilous journey across Middle-earth to the Crack of Doom, there to destroy the Ruling Ring of Power - the only thing that prevents the Dark Lord's evil dominion.<br /><br />~from the back cover",4.36,17.0,,
16899,16899,9780007129720,497349,"The Return of the King (The Lord of the Rings, #3)",[J.R.R. Tolkien],"THE BOOK OF THE CENTURY<br /><br />The Return of the King is the third volume in J.R.R. Tolkien's epic adventure The Lord of the Rings.<br /><br />The armies of the Dark Lord are massing as his evil shadow spreads ever wider. Men, Dwarves, Elves and Ents unite forces to do battle against the Dark. Meanwhile, Frodo and Sam struggle further into Mordor in their heroic quest to destroy the One Ring.<br /><br />'A triumphant close... a grand piece of work, grand in both conception and execution' Daily Telegraph<br /><br />'Tolkien was a storyteller of genius' Literary Review",4.53,17.0,,
16901,16901,9780060280925,673211,Abarat,[Clive Barker],"Candy lives in Chickentown USA: the most boring place in the world, her heart bursting for some clue as to what her future may hold. She is soon to find out: swept out of our world by a giant wave, she finds herself in another place entirely...<br /><br />The Abarat: a vast archipelago where every island is a different hour of the day, from the sunlit wonders of Three in the Afternoon, where dragons roam, to the dark terrors of the island of Midnight, ruled by Christopher Carrion.<br /><br />Candy has a place in this extraordinary world: she has been brought here to help save the Abarat from the dark forces that are stirring at its heart. Forces older than time itself, and more evil than anything Candy has ever encountered.",4.09,17.0,,
16925,16925,9782723421874,516808,"Sailor Moon, tome 9: Uranus et Neptune","[Naoko Takeuchi, Murata Hideo]","<p>Grâce au pouvoir hypnotique du Tellulum, le Lycée Infini prépare l'invasion des Death Bastards.<br />Heureusement, Sailor Uranus, Neptune et Pluton viennent gonfler les rangs de l'équipe des Justicières de la Lune…</p>",4.46,17.0,,
16929,16929,9782723423007,1519678,"Sailor Moon, tome 13: Hélios",[Naoko Takeuchi],"<p>De nouveaux ennemis sont apparus, les Dead Moon. Leur but? Éliminer les survivants du royaume de la Lune et conquérir la Terre. Pégase, le cheval ailé, appelle Bunny et ses amis à son aide et les lance à la recherche du cristal d'or, seul moyen de vaincre les Dead Moon et de sauver Élusion…</p><p>
  <i>Contient également ""La course aux examens"":<br />- Première histoire: Le spleen de Mako ;<br />- Deuxième histoire: Le premier amour d'Amy ;<br />- Troisième histoire: Querelle.</i>
</p><p><b>English summary:</b><br />The greatest show on Earth takes a horrifying twist when the Dead Moon Circus arrives. Filled with malicious magicians and aggravated acrobats, the Scouts face the challenge of a lifetime.</p>",4.44,17.0,,
16930,16930,9782723423014,516806,"Sailor Moon, tome 14: Le royaume Elusion",[Naoko Takeuchi],"<p>Saturne se réveille de nouveau en Olivia, qui a grandi à une vitesse stupéfiante. Les quatre dernières guerrières volent alors au secours de leur amie en mauvaise posture. Mais, victimes d'une malédiction jetée par la reine des Dead Moon, Bunny et Manoru ne sont pas au bout de leurs peines. Hélios les emmène en Élusion. Peut-être en apprendront-ils plus sur le cristal d'or…</p><p><b>English summary:</b><br />Bunny and all the Scouts are back, in these new adventures of Sailor Moon. The Scouts, and Bunny and Darien's daughter from the future, Rini, battle against the menace of the Dead Moon Circus, the Amazon Quartet and a host of other villains.</p>",4.48,17.0,,
16933,16933,9782723425124,516800,"Sailor Moon, tome 18: Le chaos galactique",[Naoko Takeuchi],"<p>Le combat entre Sailor Moon et Sailor Galaxia approche inexorablement. Toutes les amies de Bunny ont été vaincues. Elle-même se trouvera face à Galaxia avec pour seule compagne Chibi Chibi qui s'est révélée être, elle aussi, une Sailor.<br />Pourront-elles récupérer les cristaux Sailor de leurs compagnes et leur rendre la vie?<br />Dans ce volume, vous découvrirez le dénouement d'une longue série d'épreuves qui s'achèvent par cet ultime combat…</p><p><b>English summary:</b><br />Everyone's favorite school-girl-turned-superhero, Sailor Moon the champion of Love and Justice, is back again. This time, she's battling the evil Sailor Galaxia for the safety of the universe. Darien and Sailor Moon's teammates have been destroyed, her advisors turned into ordinary housecats, the outer Senshi have disappeared, and the Sailor Starlights have been defeated. Only Sailor Moon, Princess Kakyuu and Sailor Chibi Chibi remain to battle the greatest threat to the universe yet.</p>",4.49,17.0,,
16949,16949,9780373032679,2065873,A Happy Meeting,[Betty Neels],"Life could be worse<br /><br />But Cressida wasn't really sure how. Things had been bad ever since obligations had forced her to stay at home with her demanding stepmother. She'd even sprained her ankle while trying to help a mistreated dog, which left her stranded in the middle of nowhere.<br /><br />Then she was rescued by Aldrik van der Linus. The handsome doctor took an interest in her affairs and everything began to improve... until she realized that although she loved Aldrik, he only saw her as a patient, not as a woman.",4.07,17.0,,
16961,16961,9783453199316,268575,Im Bann der Dunkelheit. Das zweite Abenteuer von Christopher Snow,[Dean Koontz],"Der Journalist Christopher Snow streift durch das nächtliche Moonlight Bay. Die Menschen der Kleinstadt haben sich in letzter Zeit auf seltsame Art verändert. Als Chris die Entführer eines kleinen Jungen verfolgt, findet er sich auf einem stillgelegten Militärstützpunkt wieder - und macht eine unglaubliche Entdeckung!",4.08,17.0,,
17018,17018,9780330029001,507835,Veronica at the Wells,"[Lorna Hill, Kathleen Whapham]","<b>A dazzling opportunity - and an impossible decision...</b><br /><br />Ballet means everything to Veronica Weston, just as music does to Sebastian. And when she is offered a place at Sadler's Wells Ballet School, it looks as if dreams really do come true - until events take a frightening turn.<br /><br />It seems not everyone welcomes such a talented newcomer; but with the chance of her first part at Covent Garden, Veronica isn't about to let anything get her down. At last she looks set for stardom; but if she accepts the role, it could mean losing Sebastian forever...",4.16,18.0,,
